Age,Height,Weight,CH2O,FAF,TUE,Gender,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,SCC,CALC,MTRANS,obesity_level
21,1.71,75.0,2.0,1.0,0.0,Male,1,1,2,1,Frequently,0,0,Sometimes,Public_Transportation,2
26,1.789992,119.201465,2.511399,0.691369,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
23,1.700164,75.0,3.0,1.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
24,1.670227,90.0,2.072194,0.663896,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
26,1.649439,111.933152,2.632983,0.0,0.224655,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.55,56.0,1.0,1.0,0.0,Female,1,1,3,1,Sometimes,0,0,None,Public_Transportation,1
21,1.75,78.0,2.0,0.0,2.0,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
21,1.6,56.0,1.0,0.0,1.0,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,1
23,1.63,83.0,1.0,1.0,0.0,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
25,1.65,66.0,2.0,0.0,1.0,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,1
22,1.65,95.0,3.0,0.0,1.0,Male,0,1,2,3,Sometimes,0,0,None,Public_Transportation,4
21,1.65,88.026943,3.0,1.170633,1.0,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
22,1.753327,52.331172,2.0,0.281734,1.488372,Male,1,1,2,3,Frequently,0,0,None,Public_Transportation,0
25,1.644199,104.838425,2.556068,0.933595,0.58284,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.624134,111.829957,2.774014,0.0,0.16779,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
28,1.78,78.0,2.0,1.0,0.0,Male,1,0,2,1,Sometimes,0,0,Frequently,Automobile,2
22,1.6,82.0,2.0,0.0,2.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,4
25,1.641849,104.839068,1.483856,0.0,0.200379,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.7,70.0,2.0,3.0,0.0,Male,0,0,2,3,Sometimes,0,0,None,Public_Transportation,1
25,1.838441,117.631707,2.482294,1.110215,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.667852,67.999778,2.011023,1.02975,0.70778,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
20,1.76,65.0,2.0,1.0,0.0,Male,1,1,3,3,Sometimes,0,0,None,Public_Transportation,1
20,1.71,71.0,2.0,0.0,0.0,Male,0,0,3,3,None,0,0,None,Public_Transportation,1
21,1.65,78.055968,3.0,2.408442,1.0,Female,1,0,3,3,Sometimes,0,0,None,Public_Transportation,3
21,1.65,53.0,2.0,3.0,2.0,Female,0,1,3,4,Always,0,0,Sometimes,Public_Transportation,1
25,1.629225,104.839068,2.682804,0.0,0.462973,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.621245,111.86899,2.641109,0.0,0.101598,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.71,98.0,3.0,1.0,1.0,Male,1,1,2,3,Always,0,0,None,Public_Transportation,4
21,1.757961,85.137113,2.15157,0.782416,0.78519,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
23,1.7,50.0,1.0,2.0,0.0,Female,0,1,3,4,Sometimes,0,0,Sometimes,Public_Transportation,0
30,1.756221,119.841446,1.515183,0.943058,1.673584,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
21,1.657496,85.0,2.371015,1.0,0.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
23,1.84,84.0,3.0,3.0,0.0,Male,1,0,3,3,Sometimes,0,1,None,Walking,4
30,1.775416,120.775439,2.531456,0.925941,0.357314,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
20,1.8,58.0,2.0,2.0,1.0,Male,0,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,0
22,1.83,65.0,2.0,0.0,2.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,1
26,1.656504,111.949972,2.619517,0.0,0.548539,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
31,1.75,118.436166,2.0,0.827502,1.0,Male,1,1,2,3,Sometimes,1,0,Sometimes,Public_Transportation,5
23,1.65,75.0,1.0,0.0,2.0,Male,0,1,2,3,Sometimes,0,0,Sometimes,Walking,2
45,1.7,87.0,2.0,3.0,0.0,Male,0,1,3,3,Sometimes,0,0,Frequently,Automobile,3
26,1.74,75.0,2.0,3.0,1.0,Male,1,1,2,3,Always,0,0,Sometimes,Walking,1
23,1.849998,117.29188,2.099863,1.866839,0.143466,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,5
42,1.754711,81.918809,1.490613,0.994592,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,5
28,1.565366,65.0,1.0,0.0,0.057926,Female,1,0,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
24,1.835271,120.919703,2.0,1.097905,0.261901,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.755643,133.94608,2.868679,1.464674,0.625371,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.9,92.0,1.0,0.0,1.0,Male,1,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,3
30,1.703098,103.276087,1.0,1.034031,0.0,Male,1,1,2,2,Sometimes,0,0,None,Automobile,5
22,1.650052,86.639861,2.721356,0.291309,1.0,Female,1,1,2,2,Sometimes,0,0,None,Public_Transportation,4
33,1.6,90.0,3.0,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,None,Automobile,4
37,1.573816,76.65949,1.01378,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
20,1.564568,88.676154,3.0,0.0,0.553093,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
26,1.638218,111.9307,2.654636,0.0,0.152985,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.8,88.0,3.0,1.0,1.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
22,1.7,80.0,2.0,0.0,1.0,Male,1,1,1,3,Sometimes,0,0,None,Public_Transportation,3
20,1.81,69.0,3.0,3.0,0.0,Male,0,1,2,3,Always,0,0,Sometimes,Public_Transportation,1
26,1.628909,113.774198,2.686824,0.0,0.540812,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.694952,133.346641,2.825629,1.501754,0.937492,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.787264,115.10813,2.102709,1.98448,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,5
29,1.909105,129.013178,1.163264,0.146919,1.443212,Male,1,1,2,3,Sometimes,1,0,Sometimes,Public_Transportation,5
26,1.626503,105.496975,2.818893,0.0,0.555468,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.681394,104.854928,1.732072,0.234303,0.931721,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.7,83.0,1.0,1.0,1.0,Male,1,1,2,3,Sometimes,0,0,Frequently,Public_Transportation,3
21,1.729045,131.572711,1.755497,1.68249,0.926581,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.6,68.0,2.0,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,2
28,1.777251,97.582959,1.0,1.990317,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,4
27,1.9,99.0,2.0,1.0,0.0,Male,1,1,3,3,Always,0,0,Sometimes,Walking,3
25,1.642392,104.774144,1.517225,0.067329,0.747909,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.67,50.0,2.0,1.0,1.0,Female,1,1,3,4,Frequently,0,0,None,Public_Transportation,0
21,1.65,68.0,2.0,1.0,0.0,Female,0,1,2,1,Sometimes,0,0,Frequently,Public_Transportation,2
21,1.792833,160.935351,2.351193,1.999897,0.843283,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.717037,96.303855,2.0,2.0,1.344072,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
31,1.885119,91.204753,1.205633,0.732186,2.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,4
25,1.643421,104.772164,1.604075,0.199227,0.790967,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
24,1.773766,120.082941,2.868679,1.981154,0.357581,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.684768,133.888629,2.247979,1.609938,0.849236,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
40,1.75,79.0,2.0,1.0,2.0,Male,1,1,3,3,Sometimes,0,0,Frequently,Automobile,4
40,1.7,98.0,3.0,3.0,2.0,Male,1,0,3,3,Sometimes,0,0,None,Automobile,4
21,1.76,66.0,1.0,1.0,1.0,Male,1,1,2,3,Always,0,0,None,Public_Transportation,1
26,1.643167,111.894229,2.893117,0.0,0.162279,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.7,70.0,2.0,2.0,1.0,Male,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
21,1.681314,89.998729,3.0,1.856119,0.954216,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
20,1.75,74.0,2.0,3.0,2.0,Male,0,0,3,3,Always,0,1,Sometimes,Automobile,2
25,1.629225,104.768318,2.682909,0.0,0.629285,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.76569,84.849349,2.01897,2.05252,0.88868,Male,1,1,3,3,Sometimes,0,0,None,Public_Transportation,4
40,1.55,80.0,1.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,None,Automobile,4
30,1.694952,102.810704,1.0,1.981154,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.7921,87.906019,1.622638,0.769726,1.906141,Male,0,1,2,3,None,0,0,None,Automobile,2
29,1.705813,91.630257,1.278231,1.977929,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
26,1.793174,118.154345,2.15157,0.897562,0.0,Male,1,0,2,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.607734,102.305767,1.023328,0.05093,1.0,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.62495,109.980145,2.770125,0.0,0.17403,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.806227,120.151967,1.999882,0.143955,1.258881,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
20,1.63,61.0,2.0,3.0,0.0,Female,1,1,3,3,Frequently,0,0,Sometimes,Public_Transportation,1
23,1.72,82.0,2.0,0.0,2.0,Male,1,1,3,1,Frequently,0,0,Sometimes,Automobile,2
24,1.839699,118.332966,2.0,0.934286,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
20,1.54,74.0,3.0,3.0,0.0,Female,1,0,3,1,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.56,50.0,1.0,2.0,0.0,Female,0,1,2,3,Sometimes,0,0,None,Public_Transportation,1
23,1.86714,121.277832,1.970508,1.859667,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.868923,118.740035,2.482933,0.706777,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
33,1.74,75.0,2.0,1.0,0.0,Male,1,1,3,3,Frequently,0,0,Sometimes,Automobile,1
39,1.782714,79.67793,2.0,2.0,0.0,Male,1,1,3,3,Sometimes,0,0,None,Automobile,1
23,1.662728,113.451224,2.474518,0.336795,0.7702,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
24,1.64456,98.259423,2.765593,1.504003,0.669616,Male,1,1,2,3,Sometimes,0,0,None,Automobile,4
25,1.770278,114.144378,2.078297,1.141708,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
41,1.5,80.0,2.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
23,1.65,80.0,3.0,2.0,0.0,Male,1,1,3,1,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.67,67.0,3.0,0.0,1.0,Male,1,1,1,1,None,0,0,Sometimes,Public_Transportation,2
22,1.63,63.0,2.0,0.0,1.0,Female,1,1,3,3,Frequently,0,0,None,Public_Transportation,1
28,1.68,68.0,3.0,2.0,0.0,Female,1,1,3,4,Sometimes,0,0,None,Automobile,1
21,1.773664,115.382519,3.0,1.350001,1.460564,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
25,1.611452,102.874549,1.023328,0.029728,1.0,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.7,50.0,2.0,2.0,0.0,Female,0,1,2,4,Frequently,0,0,Sometimes,Public_Transportation,0
30,1.75,118.805937,2.284494,1.079934,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
23,1.675612,73.501233,1.512035,0.0,1.0,Female,1,1,3,2,Sometimes,0,0,Sometimes,Public_Transportation,2
36,1.758382,109.207614,1.0,1.094839,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,5
20,1.737313,133.845064,2.874336,1.866839,0.941336,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
29,1.5,50.0,1.0,0.0,0.0,Female,0,1,3,4,Sometimes,0,0,None,Public_Transportation,1
20,1.792833,104.839068,1.016968,0.850715,0.0,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,5
22,1.812271,106.686091,2.858389,0.0,2.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
25,1.75015,115.382519,2.155558,1.156024,0.071317,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
24,1.783901,120.613561,2.928234,1.983649,0.173232,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
35,1.744733,85.228116,1.93059,1.876051,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,3
23,1.721854,83.785312,2.0,1.916751,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,3
26,1.65,90.0,3.0,0.0,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,4
21,1.72,70.0,2.0,3.0,0.0,Male,0,1,3,3,Sometimes,0,0,None,Public_Transportation,1
26,1.643786,111.485516,2.549617,0.0,0.258472,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.69,66.0,2.0,2.0,1.0,Male,0,1,3,4,Frequently,0,0,Sometimes,Public_Transportation,1
26,1.656465,111.949972,2.784303,0.0,0.127879,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.623707,105.257543,2.666178,0.0,0.723154,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.9,80.0,1.0,0.0,2.0,Male,1,1,2,3,Always,0,0,Sometimes,Public_Transportation,1
27,1.879144,128.289828,2.170225,1.48809,0.971746,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
31,1.75,119.205308,2.530157,0.958555,1.073026,Male,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,5
30,1.75,118.154345,2.152736,0.244749,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.694952,104.928643,2.839069,0.0,0.55415,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.75,56.0,2.0,2.0,0.0,Female,1,1,3,4,Frequently,0,0,Sometimes,Public_Transportation,1
21,1.793451,89.998729,1.827515,0.987591,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
26,1.624576,110.803117,2.704827,0.0,0.322666,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
29,1.909105,129.013178,3.0,0.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.602025,104.936381,1.482002,0.24629,0.802136,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
32,1.647807,102.59518,1.842173,0.046836,1.0,Male,1,1,2,1,Sometimes,0,0,None,Automobile,5
23,1.769269,96.875502,3.0,3.0,0.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
25,1.643892,104.572712,1.615548,0.02006,0.573887,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.718981,75.0,2.13755,0.067491,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
20,1.7,80.0,3.0,2.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.558045,63.852953,2.0,2.0,0.0,Female,0,1,2,3,Frequently,0,0,None,Public_Transportation,2
26,1.793174,118.165082,2.338373,0.941424,0.081156,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.697228,75.5771,1.962322,0.112122,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
25,1.697421,104.772164,2.654636,0.129178,0.629578,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.65,95.0,2.0,2.0,2.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
26,1.613921,111.946321,2.613928,0.0,0.127775,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.63,53.0,1.0,1.0,1.0,Female,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
30,1.771837,124.070717,2.080187,1.15804,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.755926,113.077187,2.305521,0.327418,1.150439,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
23,1.71,75.0,2.0,0.0,2.0,Male,1,1,2,3,Sometimes,1,0,Sometimes,Public_Transportation,2
33,1.707557,77.647716,1.028538,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,None,Automobile,3
25,1.741014,104.791035,1.031354,0.069238,0.803141,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.835271,123.721352,2.846259,1.910432,0.424612,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
27,1.835643,99.623778,1.086391,1.082236,0.489854,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,3
31,1.80179,125.418548,2.165804,0.614959,0.051858,Male,1,1,2,3,Sometimes,1,0,Sometimes,Public_Transportation,5
25,1.828276,120.996074,3.0,2.0,0.295685,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,5
41,1.68,75.0,2.0,3.0,0.0,Female,1,0,3,3,Always,1,1,Sometimes,Automobile,2
25,1.628205,104.936381,2.617988,0.162083,0.539876,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.767121,112.879662,1.687611,1.689525,0.686529,Male,1,1,1,3,Sometimes,0,0,None,Automobile,5
32,1.63,82.0,1.0,1.0,2.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,5
22,1.85478,51.457226,1.0,0.852344,0.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,0
21,1.56,52.0,2.0,1.0,2.0,Female,1,1,3,3,Frequently,0,0,Sometimes,Public_Transportation,1
27,1.77151,120.082941,2.145368,1.322558,0.001716,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
27,1.75,72.0,2.0,3.0,1.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Automobile,1
25,1.632377,102.874549,1.032834,0.07089,0.599441,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.696365,104.772164,1.554925,0.216908,1.0,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,5
21,1.751067,137.796884,2.495961,1.931173,0.858059,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.72,78.0,2.0,2.0,0.0,Female,1,0,3,1,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.644682,68.392133,2.0,1.246223,0.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,2
22,1.650189,89.994351,1.522426,0.0,1.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,4
25,1.676595,102.592171,1.11756,1.230219,1.252677,Male,1,1,1,1,Sometimes,0,0,None,Public_Transportation,5
31,1.76569,120.082941,2.173279,1.48524,1.578517,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
20,1.617469,76.192553,1.0,0.987591,1.914531,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
21,1.674327,80.0,1.997195,1.352663,1.365793,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,3
22,1.696412,51.881263,1.087166,0.03465,0.0,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,0
38,1.556789,77.13322,1.701835,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
22,1.610086,97.829344,2.0,0.0,1.528714,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
24,1.75,84.0,3.0,2.0,2.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
21,1.80734,138.143162,2.435978,0.743005,0.764717,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.7,75.0,2.746197,2.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Bike,2
29,1.755938,112.010504,2.039514,0.0,0.002168,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.712061,68.981403,1.613928,1.0,0.363549,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
26,1.610327,105.423532,2.613928,0.0,0.553093,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.61,53.0,2.0,2.0,2.0,Female,1,1,2,3,Frequently,0,0,None,Public_Transportation,1
21,1.72,70.0,3.0,1.0,0.0,Male,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
29,1.696423,89.994351,1.827515,0.514225,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,3
23,1.657132,100.543983,1.016585,0.736032,0.662489,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,4
26,1.62439,111.357062,2.474518,0.0,0.419446,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
38,1.567981,62.211572,1.621231,0.324676,0.573887,Female,1,0,2,3,Sometimes,0,0,None,Automobile,3
25,1.7,71.0,1.0,2.0,0.0,Male,0,1,2,3,Sometimes,0,0,None,Public_Transportation,1
23,1.710948,51.073918,1.0,0.922739,0.429081,Male,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,0
25,1.748313,104.808542,1.651462,0.180158,0.816986,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
24,1.732383,91.059595,2.0,1.0,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.701284,80.993373,2.0,2.206738,0.879977,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
23,1.825718,121.657979,1.943097,1.194898,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.747739,116.669906,2.357978,0.932783,0.0,Male,1,1,1,2,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.70074,75.057177,1.507638,1.993666,0.673835,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
45,1.6,59.0,2.0,1.0,0.0,Female,1,1,3,3,Sometimes,0,0,Sometimes,Automobile,1
24,1.605314,64.696248,2.973729,0.0,0.001716,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
22,1.681021,90.0,2.975528,0.0,0.105895,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
32,1.701284,103.026858,1.0,1.876051,0.0,Male,1,1,2,2,Sometimes,0,0,None,Public_Transportation,5
21,1.789143,137.796884,2.852254,1.718543,0.210997,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.726606,97.829344,3.0,2.89118,1.206251,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
31,1.910987,130.986338,2.0,1.295759,0.927341,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.642392,111.939982,2.632224,0.56931,0.939982,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.629727,111.600553,2.569713,0.0,0.434073,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.65,65.0,1.0,1.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
21,1.55,56.0,2.0,0.0,2.0,Female,0,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,1
23,1.52906,75.150345,2.269564,0.0,2.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
21,1.755476,137.832414,2.397653,1.980738,0.278962,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
31,1.816868,126.418413,1.508796,0.94676,0.754023,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.637524,111.950413,2.770125,0.0,0.153559,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.65,80.0,2.0,1.0,1.0,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
28,1.696954,78.156035,2.166024,0.0,0.0,Female,1,1,3,3,Sometimes,0,0,None,Automobile,3
21,1.873368,121.205171,1.081597,1.68249,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.757958,75.0,2.771469,1.847802,0.828549,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
23,1.65,95.277392,2.0,0.0,1.441605,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
27,1.55,62.0,2.0,0.0,0.0,Female,0,1,2,4,Sometimes,0,0,Frequently,Automobile,2
26,1.824901,123.172214,2.008361,0.813917,0.739609,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.622701,109.978402,2.688229,0.0,0.105936,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.859927,87.676154,2.450069,2.834373,0.849236,Female,0,1,2,3,Sometimes,0,0,Frequently,Public_Transportation,2
22,1.807538,105.036075,2.269564,0.0,0.459759,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
25,1.764166,113.234349,2.154898,1.19102,0.00164,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
29,1.755938,112.287678,2.152736,0.0,0.789064,Male,1,1,1,3,Sometimes,0,0,Sometimes,Automobile,5
20,1.55,56.0,1.0,1.0,0.0,Female,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
20,1.7,85.0,2.0,1.0,1.0,Male,1,0,3,3,Sometimes,0,0,Sometimes,Public_Transportation,3
25,1.611462,110.21734,2.887659,0.0,0.16779,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
